FUNCTION00,STREET_N01,Segment_Di,Lanes,Median,Park,Shoulder,Bikelane,PedCrossin,Length,Index,Dir_drive,ADTJan2009-Dec2009,ADTJan2010-Dec2010,ADTJan2011-Dec2011,ADTJan2012-Dec2012,ADTJan2013-Dec2013,ADTJan2014-Dec2014,ADTJan2015-Dec2015,ADTJan2016-Dec2016,ADTJan2017-Dec2017,ADTJan2018-Dec2018,CollisionsJan2009-Dec2009,CollisionsJan2010-Dec2010,CollisionsJan2011-Dec2011,CollisionsJan2012-Dec2012,CollisionsJan2013-Dec2013,CollisionsJan2014-Dec2014,CollisionsJan2015-Dec2015,CollisionsJan2016-Dec2016,CollisionsJan2017-Dec2017,CollisionsJan2018-Dec2018,LnAvgADT,LnLength,SumCollisions,Offset,Offset2,Distance_to_school,Distance_to_senior,Number of DFS,Site_ID,Location_D,Direction,Speed_Limi,Ward,Neighbourh,Neighbou_1,Latitude,Longitude,Interventi,Enforcemen,Site_ID.1,Location_D.1,Direction.1,Speed_Limi.1,Ward.1,Neighbourh.1,Neighbou_1.1,Latitude.1,Longitude.1,Interventi.1,Enforcemen.1,Site_ID.2,Location_D.2,Direction.2,Speed_Limi.2,Ward.2,Neighbourh.2,Neighbou_1.2,Latitude.2,Longitude.2,Interventi.2,Enforcemen.2,avgADT,speed_osm,lanes_osm
Collector-Residential,SADDLEBACK RD NW,D,3,1,0,0,0,0,612.521,Mid7679,SBD,1861.594821,1897,2266,2284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45014387,-113.5243596,,,,,,,,,,,,,,,,,,,,,,,,,2256.304151,40,2
Collector-Residential,SUMMERSIDE DR SW,D,1,0,0,1,0,1,568.759,Mid7758,NBD,1045.123081,1065,3104,3124.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42175829,-113.4632717,,,,,,,,,,,,,,,,,,,,,,,,,2763.126947,40,2
Collector-Residential,SUMMERSIDE DR SW,D,1,0,0,1,0,1,568.759,Mid7758,SBD,786.0503173,801,3459,3417.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42175829,-113.4632717,,,,,,,,,,,,,,,,,,,,,,,,,2841.595459,40,2
Arterial-Class A (Primary Highway Truck Route),CALGARY TR NW,D,3,1,0,0,0,0,3520.26,Mid72,NBD,35409.24029,36082.67925,36756.1182,36995.83369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.44758774,-113.4927866,,,,,,,,,,,,,,,,,,,,,,,,,42690.83055,60,2
Arterial-Class A (Primary Highway Truck Route),CALGARY TR NW,D,3,1,0,0,0,0,512.559,Mid73,SBD,34547.07308,35204.11471,35861.15634,36095.03508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46539187,-113.4955184,,,,,,,,,,,,,,,,,,,,,,,,,38756.04984,60,2
Arterial-Class A (Primary Highway Truck Route),CALGARY TR NW,D,3,1,0,0,0,0,651.193,Mid76,SBD,39464.8567,40215.42835,40966,41233.17143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47500757,-113.4956484,,,,,,,,,,,,,,,,,,,,,,,,,43310.12086,50,1
Arterial-Class A (Primary Highway Truck Route),CALGARY TR SW,D,3,1,0,0,0,0,3626.51,Mid83,NBD,37802.10362,38521.05181,39240,48168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.41632801,-113.4956616,,,,,,,,,,,,,,,,,,,,,,,,,45151.41555,90,3
Arterial-Class A (Primary Highway Truck Route),CALGARY TR SW,D,3,1,0,0,0,0,3626.51,Mid83,SBD,42101.56306,42902.28153,43703,46725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.41632801,-113.4956616,,,,,,,,,,,,,,,,,,,,,,,,,46323.53373,90,3
Arterial-Class A (Primary Highway Truck Route),GATEWAY BLVD NW,D,2,0,0,0,0,0,476.07,Mid87,NBD,38168.17903,38894.08952,39620,40191.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46996009,-113.492047,,,,,,,,,,,,,,,,,,,,,,,,,42502.03114,60,2
Arterial-Class A (Primary Highway Truck Route),GATEWAY BLVD NW,D,2,0,0,0,0,0,871.349,Mid88,NBD,38378.20793,39108.1129,39838.01787,40097.83284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47598073,-113.4920339,,,,,,,,,,,,,,,,,,,,,,,,,42420.209,50,2
Arterial-Class B (Non-Primary Highway Truck Route),TERWILLEGAR DR NW,D,2,0,0,0,0,0,513.801,Mid608,NBD,11812.8,11930.6,12048.4,12166.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.44591059,-113.5948337,,,,,,,,,,,,,,,,,,,,,,,,,14017.29863,70,2
Arterial-Class B (Non-Primary Highway Truck Route),TERWILLEGAR DR NW,D,2,0,0,0,0,0,513.801,Mid608,SBD,11161.6,11449.2,11736.8,12024.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.44591059,-113.5948337,,,,,,,,,,,,,,,,,,,,,,,,,13941.96582,70,2
Arterial-Class C (Truck Route Low speeds),CALGARY TR NW,D,3,1,0,0,0,0,444.23,Mid2571,SBD,37141.24115,37847.62058,38554,38680.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48354136,-113.494937,,,,,,,,,,,,,,,,,,,,,,,,,39850.95723,60,4
Arterial-Class C (Truck Route Low speeds),CALGARY TR NW,D,3,1,0,0,0,0,567.68,Mid2575,SBD,30976.6795,31565.81675,32154.95401,32364.6617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49108993,-113.494995,,,,,,,,,,,,,,,,,,,,,,,,,35055.96559,40,2
Arterial-Class C (Truck Route Low speeds),CONNORS RD NW,D,2,1,0,0,0,0,901.788,Mid2600,EBD,11009,10382.125,9755.25,9128.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52743266,-113.4627148,,,,,,,,,,,,,,,,,,,,,,,,,10413.87466,60,4
Arterial-Class C (Truck Route Low speeds),CONNORS RD NW,D,2,1,0,0,0,0,901.788,Mid2600,WBD,9866,9358.875,8851.75,8344.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52743266,-113.4627148,,,,,,,,,,,,,,,,,,,,,,,,,9244.462667,60,4
Arterial-Class C (Truck Route Low speeds),CONNORS RD NW,D,2,1,0,0,0,0,426.004,Mid2605,EBD,8737.515302,8903.69179,9069.868278,9129.020006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53306264,-113.4759271,,,,,,,,,,,,,,,,,,,,,,,,,9588.856401,60,2
Arterial-Class C (Truck Route Low speeds),CONNORS RD NW,D,2,1,0,0,0,0,426.004,Mid2605,WBD,8457.255377,8618.101676,8778.947975,8836.202383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53306264,-113.4759271,,,,,,,,,,,,,,,,,,,,,,,,,9281.289309,60,2
Arterial-Class C (Truck Route Low speeds),ELLERSLIE RD SW,D,2,1,0,0,0,0,1519.67,Mid2674,EBD,1141.166667,1584.333333,2027.5,2470.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42517604,-113.5757015,,,,,,,,,,,,,,,,,,,,,,,,,3628.470079,60,2
Arterial-Class C (Truck Route Low speeds),ELLERSLIE RD SW,D,2,1,0,0,0,0,1519.67,Mid2674,WBD,1517.833333,1917.666667,2317.5,2717.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42517604,-113.5757015,,,,,,,,,,,,,,,,,,,,,,,,,4209.837297,60,2
Arterial-Class C (Truck Route Low speeds),ELLERSLIE RD SW,D,2,1,0,0,0,0,1542.58,Mid2675,EBD,1105,1380.5,1656,1931.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42491183,-113.5525505,,,,,,,,,,,,,,,,,,,,,,,,,3390.1,60,2
Arterial-Class C (Truck Route Low speeds),ELLERSLIE RD SW,D,2,1,0,0,0,0,1542.58,Mid2675,WBD,1735,1938.75,2142.5,2346.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42491183,-113.5525505,,,,,,,,,,,,,,,,,,,,,,,,,4019.95,60,2
Arterial-Class C (Truck Route Low speeds),ELLERSLIE RD SW,D,2,1,0,0,0,0,404.369,Mid2677,EBD,2343,2674.5,3006,3399.714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42485607,-113.5379052,,,,,,,,,,,,,,,,,,,,,,,,,4008.95,60,2
Arterial-Class C (Truck Route Low speeds),ELLERSLIE RD SW,D,2,1,0,0,0,0,404.369,Mid2677,WBD,2794,3238,3682,4183.285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42485607,-113.5379052,,,,,,,,,,,,,,,,,,,,,,,,,4952.4,60,2
Arterial-Class C (Truck Route Low speeds),ELLERSLIE RD SW,D,2,1,0,0,0,0,393.367,Mid2679,EBD,3167.753339,3228,3481,3769.571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42492183,-113.5317151,,,,,,,,,,,,,,,,,,,,,,,,,4232.375334,60,2
Arterial-Class C (Truck Route Low speeds),ELLERSLIE RD SW,D,2,1,0,0,0,0,393.367,Mid2679,WBD,3825.24861,3898,4103,4488.714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42492183,-113.5317151,,,,,,,,,,,,,,,,,,,,,,,,,5134.724861,60,2
Arterial-Class C (Truck Route Low speeds),ELLERSLIE RD SW,D,2,1,0,0,0,0,1571.76,Mid2681,EBD,2119.358513,2159.666031,2199.973549,2214.321303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42463665,-113.6017353,,,,,,,,,,,,,,,,,,,,,,,,,2325.858524,60,2
Arterial-Class C (Truck Route Low speeds),ELLERSLIE RD SW,D,2,1,0,0,0,0,1571.76,Mid2681,WBD,2177.288834,2218.698114,2260.107393,2274.847327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42463665,-113.6017353,,,,,,,,,,,,,,,,,,,,,,,,,2389.433295,60,2
Arterial-Class C (Truck Route Low speeds),FORT RD NW,D,2,1,0,0,0,0,317.628,Mid2726,NBD,4130.628303,4209.187628,4287.746953,4315.710716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5724525,-113.4626938,,,,,,,,,,,,,,,,,,,,,,,,,4533.096684,50,4
Arterial-Class C (Truck Route Low speeds),FORT RD NW,D,2,1,0,0,0,0,317.628,Mid2726,SBD,5408.283843,5511.14256,5614.001277,5650.614584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5724525,-113.4626938,,,,,,,,,,,,,,,,,,,,,,,,,5935.240781,50,4
Arterial-Class C (Truck Route Low speeds),FORT RD NW,D,2,1,0,0,0,0,468.971,Mid2728,SBD,14871.17777,15154.00876,15436.83975,15537.5155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58289888,-113.4479318,,,,,,,,,,,,,,,,,,,,,,,,,18335.05696,50,2
Arterial-Class C (Truck Route Low speeds),GATEWAY BLVD NW,D,2,0,0,0,0,0,798.854,Mid2739,NBD,33977.57886,34623.78943,35270,35584.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48451755,-113.4920373,,,,,,,,,,,,,,,,,,,,,,,,,37326.96176,60,2
Arterial-Class C (Truck Route Low speeds),GATEWAY BLVD NW,D,2,0,0,0,0,0,1214.91,Mid2740,NBD,31008.56256,31598.30619,32188.04983,32397.97336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49359322,-113.4919711,,,,,,,,,,,,,,,,,,,,,,,,,34029.88645,60,2
Arterial-Class C (Truck Route Low speeds),GRIERSON HILL NW,D,2,0,0,0,0,0,622.255,Mid2753,EBD,10463,11967,5586,7260.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54172583,-113.4843483,,,,,,,,,,,,,,,,,,,,,,,,,9710.675481,50,2
Arterial-Class C (Truck Route Low speeds),GRIERSON HILL NW,D,2,0,0,0,0,0,622.255,Mid2753,WBD,8862,10246,5058,6365.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54172583,-113.4843483,,,,,,,,,,,,,,,,,,,,,,,,,7879.604432,50,2
Arterial-Class C (Truck Route Low speeds),JAMES MACDONALD BR NW,D,1,0,2,0,0,0,357.16,Mid2769,EBD,22941.01502,23377.3241,23813.63319,23968.94058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53572259,-113.4883989,,,,,,,,,,,,,,,,,,,,,,,,,25617.81655,60,3
Arterial-Class C (Truck Route Low speeds),JAMES MACDONALD BR NW,D,1,0,2,0,0,0,357.16,Mid2769,WBD,17489.68472,17822.3164,18154.94808,18273.35074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53572259,-113.4883989,,,,,,,,,,,,,,,,,,,,,,,,,19219.28435,60,3
Arterial-Class C (Truck Route Low speeds),PARSONS RD NW,D,1.5,0,0,0,0,0,695.331,Mid2872,NBD,10540,9989,9645,9301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45977452,-113.4847515,,,,,,,,,,,,,,,,,,,,,,,,,9205.997114,60,4
Arterial-Class C (Truck Route Low speeds),PARSONS RD NW,D,1.5,0,0,0,0,0,695.331,Mid2872,SBD,10806,10276,10065.75,9855.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45977452,-113.4847515,,,,,,,,,,,,,,,,,,,,,,,,,10064.92278,60,4
Arterial-Class C (Truck Route Low speeds),PARSONS RD NW,D,1.5,0,0,0,0,0,348.453,Mid2873,NBD,6858.80704,6989.252874,7119.698707,7166.131849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46427318,-113.4860493,,,,,,,,,,,,,,,,,,,,,,,,,7527.095921,50,2
Arterial-Class C (Truck Route Low speeds),PARSONS RD NW,D,1.5,0,0,0,0,0,348.453,Mid2873,SBD,7891.212229,8041.293103,8191.373978,8244.796355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46427318,-113.4860493,,,,,,,,,,,,,,,,,,,,,,,,,8660.093663,50,2
Arterial-Class C (Truck Route Low speeds),PARSONS RD SW,D,1.5,0,0,0,0,0,470.559,Mid2878,NBD,7014.41087,7147.816092,7281.221314,7328.707871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42731365,-113.4799489,,,,,,,,,,,,,,,,,,,,,,,,,8234.638874,60,2
Arterial-Class C (Truck Route Low speeds),PARSONS RD SW,D,1.5,0,0,0,0,0,470.559,Mid2878,SBD,8983.935757,9154.798851,9325.661944,9386.481903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42731365,-113.4799489,,,,,,,,,,,,,,,,,,,,,,,,,10271.61009,60,2
Arterial-Class C (Truck Route Low speeds),ROPER RD NW,D,2,1,0,0,0,0,1250.23,Mid2932,EBD,6174.5,5952,6212.5,6473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49466355,-113.4303925,,,,,,,,,,,,,,,,,,,,,,,,,6808.312737,50,1
Arterial-Class C (Truck Route Low speeds),ROPER RD NW,D,2,1,0,0,0,0,1250.23,Mid2932,WBD,5235,5088,5345,5602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49466355,-113.4303925,,,,,,,,,,,,,,,,,,,,,,,,,5919.875798,50,1
Arterial-Class C (Truck Route Low speeds),SCONA RD NW,D,2,1,0,0,0,0,398.993,Mid2956,NBD,13104.80856,13354.04544,13603.28232,13692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52932882,-113.4852092,,,,,,,,,,,,,,,,,,,,,,,,,17002.96363,50,3
Arterial-Class C (Truck Route Low speeds),STADIUM RD NW,D,2,1,0,0,0,0,838.714,Mid2969,EBD,6469.5,6507,6026,5545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55759198,-113.4753615,,,,,,,,,,,,,,,,,,,,,,,,,6259.85,50,2
Arterial-Class C (Truck Route Low speeds),STADIUM RD NW,D,2,1,0,0,0,0,838.714,Mid2969,WBD,6583,6876,6434.5,5993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55759198,-113.4753615,,,,,,,,,,,,,,,,,,,,,,,,,6617.25,50,2
Arterial-Class C (Truck Route Low speeds),WALTERDALE HILL NW,D,2,0,0,0,0,0,729.993,Mid3012,EBD,12925.59147,13171.41987,13417.24827,13504.75267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52438552,-113.5062845,,,,,,,,,,,,,,,,,,,,,,,,,15034.52031,50,3
Arterial-Class C (Truck Route Low speeds),WINTERBURN RD NW,D,2,1,0,0,0,0,705.208,Mid3040,NBD,5567.5,5736,5884,6032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54728544,-113.6889669,,,,,,,,,,,,,,,,,,,,,,,,,6230.95015,60,2
Arterial-Class C (Truck Route Low speeds),WINTERBURN RD NW,D,2,1,0,0,0,0,705.208,Mid3040,SBD,5481,5644,5188,4732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54728544,-113.6889669,,,,,,,,,,,,,,,,,,,,,,,,,5239.533813,60,2
Arterial-Class C (Truck Route Low speeds),WINTERBURN RD NW,D,2,1,0,0,0,0,1301.61,Mid3041,NBD,3400.670264,3465.34671,3530.023157,3553.045208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55636139,-113.6890241,,,,,,,,,,,,,,,,,,,,,,,,,3732.015075,50,2
Arterial-Class C (Truck Route Low speeds),WINTERBURN RD NW,D,2,1,0,0,0,0,1301.61,Mid3041,SBD,2732.076326,2784.036961,2835.997597,2854.493362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55636139,-113.6890241,,,,,,,,,,,,,,,,,,,,,,,,,2998.276588,50,2
Arterial-Class D (Non-Truck Route Low speeds),CALLINGWOOD RD NW,D,2,1,0,0,0,0,561.333,Mid4253,EBD,5882.129341,5994,6237,5881.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4959093,-113.6338715,,,,,,,,,,,,,,,,,,,,,,,,,5939.862934,60,2
Arterial-Class D (Non-Truck Route Low speeds),CALLINGWOOD RD NW,D,2,1,0,0,0,0,561.333,Mid4253,WBD,5305.10364,5406,5582,5361.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4959093,-113.6338715,,,,,,,,,,,,,,,,,,,,,,,,,5628.060364,60,2
Arterial-Class D (Non-Truck Route Low speeds),CALLINGWOOD RD NW,D,2,1,0,0,0,0,341.436,Mid4255,EBD,4650.84934,4739.302611,4827.755882,4859.241466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4968735,-113.6260328,,,,,,,,,,,,,,,,,,,,,,,,,5428.66493,60,2
Arterial-Class D (Non-Truck Route Low speeds),CALLINGWOOD RD NW,D,2,1,0,0,0,0,341.436,Mid4255,WBD,4239.618274,4320.25045,4400.882627,4429.584236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4968735,-113.6260328,,,,,,,,,,,,,,,,,,,,,,,,,4985.483559,60,2
Arterial-Class D (Non-Truck Route Low speeds),MACDONALD DR NW,D,1,0,2,0,0,0,335.989,Mid4393,WBD,2193.562435,2235.281217,2277,2469.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53941891,-113.4912235,,,,,,,,,,,,,,,,,,,,,,,,,2654.041385,40,2
Arterial-Class D (Non-Truck Route Low speeds),QUEEN ELIZABETH PARK RD NW,D,2,1,0,0,0,1,741.865,Mid4409,NBD,13526.66284,13783.92286,14041.18287,14132.75644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52471369,-113.4987678,,,,,,,,,,,,,,,,,,,,,,,,,14844.63524,50,2
Arterial-Class D (Non-Truck Route Low speeds),RABBIT HILL RD NW,D,2,0,0,0,0,0,1115.79,Mid4444,NBD,5542,5988.25,6434.5,6880.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43960795,-113.5657423,,,,,,,,,,,,,,,,,,,,,,,,,7352.65,40,1
Arterial-Class D (Non-Truck Route Low speeds),RABBIT HILL RD NW,D,2,0,0,0,0,0,1115.79,Mid4444,SBD,4471,5168.75,5866.5,6564.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43960795,-113.5657423,,,,,,,,,,,,,,,,,,,,,,,,,7028.95,40,1
Arterial-Class D (Non-Truck Route Low speeds),RIVER VALLEY RD NW,D,2,1,0,0,0,1,2051.09,Mid4470,EBD,6806.3671,6935.815593,7065.264085,7111.342216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53216231,-113.5182496,,,,,,,,,,,,,,,,,,,,,,,,,8490.218663,50,2
Arterial-Class D (Non-Truck Route Low speeds),RIVER VALLEY RD NW,D,2,1,0,0,0,1,2051.09,Mid4470,WBD,7686.016744,7832.19506,7978.373375,8030.406608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53216231,-113.5182496,,,,,,,,,,,,,,,,,,,,,,,,,9477.082357,50,2
Arterial-Class D (Non-Truck Route Low speeds),RIVERBEND RD NW,D,2,1,0,0,0,1,1296.11,Mid4487,NBD,3218.846298,3280.064683,3341.283068,3363.074196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46450757,-113.59358,,,,,,,,,,,,,,,,,,,,,,,,,3758.440492,50,4
Arterial-Class D (Non-Truck Route Low speeds),RIVERBEND RD NW,D,2,1,0,0,0,1,1296.11,Mid4487,SBD,2901.269307,2956.447779,3011.626251,3031.267429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46450757,-113.59358,,,,,,,,,,,,,,,,,,,,,,,,,3407.593368,50,4
Arterial-Class D (Non-Truck Route Low speeds),ROWLAND RD NW,D,2,1,0,0,0,0,987.688,Mid4491,EBD,5214.116836,5313.282742,5412.448649,5447.747473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54936461,-113.4640606,,,,,,,,,,,,,,,,,,,,,,,,,5955.66064,50,2
Arterial-Class D (Non-Truck Route Low speeds),ROWLAND RD NW,D,2,1,0,0,0,0,987.688,Mid4491,WBD,5672.057889,5779.933255,5887.808621,5926.207641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54936461,-113.4640606,,,,,,,,,,,,,,,,,,,,,,,,,5955.128382,50,2
Arterial-Class D (Non-Truck Route Low speeds),ROWLAND RD NW,D,2,1,0,0,0,0,706.946,Mid4492,EBD,5090.375013,5187.187507,5284,5331.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54572681,-113.474532,,,,,,,,,,,,,,,,,,,,,,,,,5423.201432,50,3
Arterial-Class D (Non-Truck Route Low speeds),ROWLAND RD NW,D,2,1,0,0,0,0,706.946,Mid4492,WBD,3282.155123,3344.577561,3407,3486.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54572681,-113.474532,,,,,,,,,,,,,,,,,,,,,,,,,3586.446897,50,3
Arterial-Class D (Non-Truck Route Low speeds),STONY PLAIN RD NW,D,2,0,0,0,0,1,583.787,Mid4535,EBD,6462.099051,6585,6194,5803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54126415,-113.5982655,,,,,,,,,,,,,,,,,,,,,,,,,5910.933094,50,4
Arterial-Class D (Non-Truck Route Low speeds),STONY PLAIN RD NW,D,2,0,0,0,0,1,583.787,Mid4535,WBD,15142.99931,15431,14674.33333,13917.66667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54126415,-113.5982655,,,,,,,,,,,,,,,,,,,,,,,,,14200.64496,50,4
Arterial-Class D (Non-Truck Route Low speeds),STONY PLAIN RD NW,D,2,0,0,0,0,0,474.225,Mid4542,EBD,14885.88922,15169,13986,13045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54206715,-113.5707484,,,,,,,,,,,,,,,,,,,,,,,,,14535.7712,40,2
Arterial-Class D (Non-Truck Route Low speeds),STONY PLAIN RD NW,D,2,0,0,0,0,0,474.225,Mid4542,WBD,14325.54623,14598,13903,13660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54206715,-113.5707484,,,,,,,,,,,,,,,,,,,,,,,,,14511.10844,40,2
Arterial-Class D (Non-Truck Route Low speeds),STONY PLAIN RD NW,D,2,0,0,0,0,0,344.365,Mid4543,EBD,10371,9232,9200,9518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54659983,-113.5333605,,,,,,,,,,,,,,,,,,,,,,,,,9844.617576,40,2
Arterial-Class D (Non-Truck Route Low speeds),STONY PLAIN RD NW,D,2,0,0,0,0,0,344.365,Mid4543,WBD,13398,11075,11499,11826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54659983,-113.5333605,,,,,,,,,,,,,,,,,,,,,,,,,11844.80536,40,2
Arterial-Class D (Non-Truck Route Low speeds),STONY PLAIN RD NW,D,2,0,0,0,0,0,357.071,Mid4545,EBD,7538.231976,7681.599612,7824.967249,7876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54724893,-113.538536,,,,,,,,,,,,,,,,,,,,,,,,,12069.31022,40,2
Arterial-Class D (Non-Truck Route Low speeds),STONY PLAIN RD NW,D,2,0,0,0,0,0,357.071,Mid4545,WBD,8553.730215,8716.411343,8879.092471,8937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54724893,-113.538536,,,,,,,,,,,,,,,,,,,,,,,,,13229.88426,40,2
Arterial-Class D (Non-Truck Route Low speeds),WEBBER GREENS DR NW,D,1,0,0,0,0,0,536.554,Mid4616,EBD,3067.289177,3125.625137,3183.961097,3204.726205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52613289,-113.6755857,,,,,,,,,,,,,,,,,,,,,,,,,3366.150953,60,1
Arterial-Class D (Non-Truck Route Low speeds),WEBBER GREENS DR NW,D,1,0,0,0,0,0,536.554,Mid4616,WBD,3364.034979,3428.014669,3491.994359,3514.768394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52613289,-113.6755857,,,,,,,,,,,,,,,,,,,,,,,,,3691.810227,60,1
Arterial-Class D (Non-Truck Route Low speeds),WEBBER GREENS DR NW,D,1,0,0,0,0,0,380.388,Mid4618,WBD,1626.606622,1657.542623,1688.478623,1699.490517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52795672,-113.6855569,,,,,,,,,,,,,,,,,,,,,,,,,2291.989812,60,2
Arterial-Class D (Non-Truck Route Low speeds),WINTERBURN RD NW,D,2,1,0,0,0,0,1678.04,Mid4651,NBD,2442.8,2548.6,2654.4,2760.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51978787,-113.6887627,,,,,,,,,,,,,,,,,,,,,,,,,3836.15,60,1
Arterial-Class D (Non-Truck Route Low speeds),WINTERBURN RD NW,D,2,1,0,0,0,0,1678.04,Mid4651,SBD,2714.4,2848.8,2983.2,3117.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51978787,-113.6887627,,,,,,,,,,,,,,,,,,,,,,,,,3942.916667,60,1
Arterial-Class D (Non-Truck Route Low speeds),WINTERBURN RD NW,D,2,1,0,0,0,0,653.083,Mid4653,NBD,3512.407881,3579.209436,3646.01099,3669.789489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.530751,-113.6888558,,,,,,,,,,,,,,,,,,,,,,,,,5056.49178,60,2
