FUNCTION00,STREET_N01,Segment_Di,Lanes,Median,Park,Shoulder,Bikelane,PedCrossin,Length,Index,Dir_drive,ADTJan2009-Dec2009,ADTJan2010-Dec2010,ADTJan2011-Dec2011,ADTJan2012-Dec2012,ADTJan2013-Dec2013,ADTJan2014-Dec2014,ADTJan2015-Dec2015,ADTJan2016-Dec2016,ADTJan2017-Dec2017,ADTJan2018-Dec2018,CollisionsJan2009-Dec2009,CollisionsJan2010-Dec2010,CollisionsJan2011-Dec2011,CollisionsJan2012-Dec2012,CollisionsJan2013-Dec2013,CollisionsJan2014-Dec2014,CollisionsJan2015-Dec2015,CollisionsJan2016-Dec2016,CollisionsJan2017-Dec2017,CollisionsJan2018-Dec2018,LnAvgADT,LnLength,SumCollisions,Offset,Offset2,Distance_to_school,Distance_to_senior,Number of DFS,Site_ID,Location_D,Direction,Speed_Limi,Ward,Neighbourh,Neighbou_1,Latitude,Longitude,Interventi,Enforcemen,Site_ID.1,Location_D.1,Direction.1,Speed_Limi.1,Ward.1,Neighbourh.1,Neighbou_1.1,Latitude.1,Longitude.1,Interventi.1,Enforcemen.1,Site_ID.2,Location_D.2,Direction.2,Speed_Limi.2,Ward.2,Neighbourh.2,Neighbou_1.2,Latitude.2,Longitude.2,Interventi.2,Enforcemen.2,avgADT,speed_osm,lanes_osm
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.41115438,-113.5269995,,,,,,,,,,,,,,,,,,,,,,,,,3279.710528,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.41704947,-113.5180458,,,,,,,,,,,,,,,,,,,,,,,,,6612.789372,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42288474,-113.5166214,,,,,,,,,,,,,,,,,,,,,,,,,8748.763673,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.41124477,-113.5271338,,,,,,,,,,,,,,,,,,,,,,,,,3299.812952,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.41705023,-113.5182338,,,,,,,,,,,,,,,,,,,,,,,,,6597.159585,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5557058,-113.496473,,,,,,,,,,,,,,,,,,,,,,,,,8999.750858,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56695759,-113.5231133,,,,,,,,,,,,,,,,,,,,,,,,,16259.00356,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56160441,-113.5103761,,,,,,,,,,,,,,,,,,,,,,,,,12056.83026,50,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55579534,-113.4963965,,,,,,,,,,,,,,,,,,,,,,,,,6967.22559,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56713682,-113.5229906,,,,,,,,,,,,,,,,,,,,,,,,,15211.72936,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54822636,-113.6112811,,,,,,,,,,,,,,,,,,,,,,,,,13985.0739,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55396239,-113.6066954,,,,,,,,,,,,,,,,,,,,,,,,,11519.05222,60,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54849615,-113.6113451,,,,,,,,,,,,,,,,,,,,,,,,,16062.30072,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5539631,-113.6069127,,,,,,,,,,,,,,,,,,,,,,,,,14254.41038,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43068138,-113.5824523,,,,,,,,,,,,,,,,,,,,,,,,,9560.9276,100,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42719607,-113.5880066,,,,,,,,,,,,,,,,,,,,,,,,,5135.529239,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43077175,-113.5825958,,,,,,,,,,,,,,,,,,,,,,,,,14027.68246,100,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59615284,-113.6506288,,,,,,,,,,,,,,,,,,,,,,,,,5656.9167,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59615328,-113.6507783,,,,,,,,,,,,,,,,,,,,,,,,,10813.79905,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48971604,-113.448454,,,,,,,,,,,,,,,,,,,,,,,,,7673.338895,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49016327,-113.4480037,,,,,,,,,,,,,,,,,,,,,,,,,7203.873431,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57209434,-113.5501226,,,,,,,,,,,,,,,,,,,,,,,,,17517.6442,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57209493,-113.5502796,,,,,,,,,,,,,,,,,,,,,,,,,18382.59368,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57525011,-113.5529743,,,,,,,,,,,,,,,,,,,,,,,,,17681.22298,60,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57525011,-113.5529743,,,,,,,,,,,,,,,,,,,,,,,,,18519.88068,60,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5411976,-113.6335005,,,,,,,,,,,,,,,,,,,,,,,,,2983.265547,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54131553,-113.6427772,,,,,,,,,,,,,,,,,,,,,,,,,26985.53481,70,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54135144,-113.6251492,,,,,,,,,,,,,,,,,,,,,,,,,27032.66986,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53984194,-113.4258776,,,,,,,,,,,,,,,,,,,,,,,,,8637.224838,60,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54002237,-113.426026,,,,,,,,,,,,,,,,,,,,,,,,,8217.45104,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43975744,-113.6090226,,,,,,,,,,,,,,,,,,,,,,,,,15439.08539,70,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.44011932,-113.6097687,,,,,,,,,,,,,,,,,,,,,,,,,15249.03663,70,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56741378,-113.6889113,,,,,,,,,,,,,,,,,,,,,,,,,4835.206533,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56669536,-113.6890871,,,,,,,,,,,,,,,,,,,,,,,,,5728.61395,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53880951,-113.5176431,,,,,,,,,,,,,,,,,,,,,,,,,5685.213605,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53880951,-113.5176431,,,,,,,,,,,,,,,,,,,,,,,,,6429.105388,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53924431,-113.6124888,,,,,,,,,,,,,,,,,,,,,,,,,18907.39889,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53923911,-113.5841847,,,,,,,,,,,,,,,,,,,,,,,,,10440.87713,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53923911,-113.5841847,,,,,,,,,,,,,,,,,,,,,,,,,3204.711351,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53928136,-113.5965193,,,,,,,,,,,,,,,,,,,,,,,,,11325.41057,60,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54304078,-113.5425088,,,,,,,,,,,,,,,,,,,,,,,,,11330.35024,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54558365,-113.4829194,,,,,,,,,,,,,,,,,,,,,,,,,2928.454961,20,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52120442,-113.4976452,,,,,,,,,,,,,,,,,,,,,,,,,13800.61401,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54937281,-113.4461366,,,,,,,,,,,,,,,,,,,,,,,,,7307.582089,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54931544,-113.4531959,,,,,,,,,,,,,,,,,,,,,,,,,6162.799031,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54931544,-113.4531959,,,,,,,,,,,,,,,,,,,,,,,,,5209.804927,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54976545,-113.5159146,,,,,,,,,,,,,,,,,,,,,,,,,2073.603422,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54980985,-113.5048102,,,,,,,,,,,,,,,,,,,,,,,,,2047.782683,50,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54977871,-113.4973445,,,,,,,,,,,,,,,,,,,,,,,,,2119.416104,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54977871,-113.4973445,,,,,,,,,,,,,,,,,,,,,,,,,2726.964807,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54990171,-113.4249221,,,,,,,,,,,,,,,,,,,,,,,,,7921.126621,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54990171,-113.4249221,,,,,,,,,,,,,,,,,,,,,,,,,9307.026757,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53569395,-113.5029144,,,,,,,,,,,,,,,,,,,,,,,,,4790.421962,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56292364,-113.5034224,,,,,,,,,,,,,,,,,,,,,,,,,2159.219033,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56292364,-113.5034224,,,,,,,,,,,,,,,,,,,,,,,,,2592.001415,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55329479,-113.6226141,,,,,,,,,,,,,,,,,,,,,,,,,6792.484901,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55329479,-113.6226141,,,,,,,,,,,,,,,,,,,,,,,,,5853.088535,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55323891,-113.6335413,,,,,,,,,,,,,,,,,,,,,,,,,4573.6454,60,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55323891,-113.6335413,,,,,,,,,,,,,,,,,,,,,,,,,4374.869628,60,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55953956,-113.608488,,,,,,,,,,,,,,,,,,,,,,,,,3330.85,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55953956,-113.608488,,,,,,,,,,,,,,,,,,,,,,,,,2985.4,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55796093,-113.6500108,,,,,,,,,,,,,,,,,,,,,,,,,5000.8235,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.44095281,-113.5180749,,,,,,,,,,,,,,,,,,,,,,,,,14143.35,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.44104341,-113.5182575,,,,,,,,,,,,,,,,,,,,,,,,,13288.45,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45146025,-113.5165017,,,,,,,,,,,,,,,,,,,,,,,,,13133.95,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.63540371,-113.5164966,,,,,,,,,,,,,,,,,,,,,,,,,4335.98541,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.63540371,-113.5164966,,,,,,,,,,,,,,,,,,,,,,,,,4138.181329,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59712486,-113.5167586,,,,,,,,,,,,,,,,,,,,,,,,,8851.673243,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59353025,-113.5166984,,,,,,,,,,,,,,,,,,,,,,,,,8494.125323,50,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51008655,-113.5257253,,,,,,,,,,,,,,,,,,,,,,,,,19587.03268,50,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51421998,-113.5256882,,,,,,,,,,,,,,,,,,,,,,,,,19685.04189,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51044666,-113.5258946,,,,,,,,,,,,,,,,,,,,,,,,,20355.54444,50,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51440054,-113.5259002,,,,,,,,,,,,,,,,,,,,,,,,,18787.76966,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52113851,-113.5255069,,,,,,,,,,,,,,,,,,,,,,,,,7724.939238,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52113851,-113.5255069,,,,,,,,,,,,,,,,,,,,,,,,,5817.071658,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56583439,-113.469759,,,,,,,,,,,,,,,,,,,,,,,,,5792.937518,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56583439,-113.469759,,,,,,,,,,,,,,,,,,,,,,,,,3223.11636,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54466508,-113.521294,,,,,,,,,,,,,,,,,,,,,,,,,6639.360437,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54466508,-113.521294,,,,,,,,,,,,,,,,,,,,,,,,,6679.003038,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57036011,-113.6200966,,,,,,,,,,,,,,,,,,,,,,,,,7007.648921,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57044823,-113.6195509,,,,,,,,,,,,,,,,,,,,,,,,,5883.357226,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57003764,-113.6319212,,,,,,,,,,,,,,,,,,,,,,,,,3115.944595,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57003764,-113.6319212,,,,,,,,,,,,,,,,,,,,,,,,,2983.347319,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46305036,-113.5387268,,,,,,,,,,,,,,,,,,,,,,,,,9649.403961,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47176656,-113.5386428,,,,,,,,,,,,,,,,,,,,,,,,,8927.925,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47877713,-113.5390082,,,,,,,,,,,,,,,,,,,,,,,,,11496.1,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46323083,-113.5389191,,,,,,,,,,,,,,,,,,,,,,,,,10398.25904,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47014982,-113.5388381,,,,,,,,,,,,,,,,,,,,,,,,,9812.6,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47464274,-113.538806,,,,,,,,,,,,,,,,,,,,,,,,,9115.7,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47868777,-113.5391387,,,,,,,,,,,,,,,,,,,,,,,,,11416.65,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48570428,-113.5410514,,,,,,,,,,,,,,,,,,,,,,,,,8542.525215,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50232796,-113.5409095,,,,,,,,,,,,,,,,,,,,,,,,,6745.362204,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48615422,-113.5412183,,,,,,,,,,,,,,,,,,,,,,,,,7550.470575,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54499223,-113.5358977,,,,,,,,,,,,,,,,,,,,,,,,,6962.18202,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54499223,-113.5358977,,,,,,,,,,,,,,,,,,,,,,,,,6018.172721,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5489461,-113.5359072,,,,,,,,,,,,,,,,,,,,,,,,,8889.606538,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5489461,-113.5359072,,,,,,,,,,,,,,,,,,,,,,,,,7613.741967,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5524506,-113.5358976,,,,,,,,,,,,,,,,,,,,,,,,,8737.216941,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5524506,-113.5358976,,,,,,,,,,,,,,,,,,,,,,,,,8741.758967,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55730303,-113.5359003,,,,,,,,,,,,,,,,,,,,,,,,,7866.226228,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55730303,-113.5359003,,,,,,,,,,,,,,,,,,,,,,,,,7645.6014,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56458182,-113.5359399,,,,,,,,,,,,,,,,,,,,,,,,,6306.249793,50,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56458182,-113.5359399,,,,,,,,,,,,,,,,,,,,,,,,,6351.824502,50,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57349816,-113.5411882,,,,,,,,,,,,,,,,,,,,,,,,,9415.600849,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57349816,-113.5411882,,,,,,,,,,,,,,,,,,,,,,,,,9957.552524,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57844044,-113.5411891,,,,,,,,,,,,,,,,,,,,,,,,,9563.188457,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57844044,-113.5411891,,,,,,,,,,,,,,,,,,,,,,,,,9952.568953,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42855219,-113.5409615,,,,,,,,,,,,,,,,,,,,,,,,,2390.2,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42855219,-113.5409615,,,,,,,,,,,,,,,,,,,,,,,,,2107.85,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.41408439,-113.5409474,,,,,,,,,,,,,,,,,,,,,,,,,2846.169031,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.41408439,-113.5409474,,,,,,,,,,,,,,,,,,,,,,,,,2733.247608,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59752566,-113.4061484,,,,,,,,,,,,,,,,,,,,,,,,,12862.37185,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59692162,-113.4112037,,,,,,,,,,,,,,,,,,,,,,,,,14160.00779,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59951986,-113.3916996,,,,,,,,,,,,,,,,,,,,,,,,,9487.922976,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59857086,-113.3995126,,,,,,,,,,,,,,,,,,,,,,,,,10948.6968,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59770435,-113.4059404,,,,,,,,,,,,,,,,,,,,,,,,,13145.73579,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59883923,-113.3992716,,,,,,,,,,,,,,,,,,,,,,,,,11108.04995,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5996962,-113.3910354,,,,,,,,,,,,,,,,,,,,,,,,,8540.030815,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.41696135,-113.5653353,,,,,,,,,,,,,,,,,,,,,,,,,2628.526762,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.41714164,-113.5654899,,,,,,,,,,,,,,,,,,,,,,,,,2532.394398,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.40662741,-113.565382,,,,,,,,,,,,,,,,,,,,,,,,,2451.274005,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.40662741,-113.565382,,,,,,,,,,,,,,,,,,,,,,,,,2342.359865,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54007161,-113.5655898,,,,,,,,,,,,,,,,,,,,,,,,,11915.99067,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5402519,-113.5657464,,,,,,,,,,,,,,,,,,,,,,,,,12461.88972,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55759535,-113.5658902,,,,,,,,,,,,,,,,,,,,,,,,,7273.064815,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61887906,-113.5658224,,,,,,,,,,,,,,,,,,,,,,,,,4111.865206,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61887906,-113.5658224,,,,,,,,,,,,,,,,,,,,,,,,,4158.476437,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55718934,-113.5779857,,,,,,,,,,,,,,,,,,,,,,,,,11329.67995,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55350506,-113.5779756,,,,,,,,,,,,,,,,,,,,,,,,,10572.97336,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55359555,-113.5781527,,,,,,,,,,,,,,,,,,,,,,,,,9791.492719,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55736971,-113.578171,,,,,,,,,,,,,,,,,,,,,,,,,10908.87566,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52636736,-113.5779679,,,,,,,,,,,,,,,,,,,,,,,,,11885.76739,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52636736,-113.5779679,,,,,,,,,,,,,,,,,,,,,,,,,13445.09002,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53463455,-113.5779898,,,,,,,,,,,,,,,,,,,,,,,,,13718.97097,40,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54595715,-113.5780627,,,,,,,,,,,,,,,,,,,,,,,,,11594.08198,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58396752,-113.5780074,,,,,,,,,,,,,,,,,,,,,,,,,4041.75,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58396752,-113.5780074,,,,,,,,,,,,,,,,,,,,,,,,,4468.65,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59232423,-113.5779544,,,,,,,,,,,,,,,,,,,,,,,,,3280.875,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59232423,-113.5779544,,,,,,,,,,,,,,,,,,,,,,,,,3697.05,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61402912,-113.4975459,,,,,,,,,,,,,,,,,,,,,,,,,13305.782,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61407847,-113.5094428,,,,,,,,,,,,,,,,,,,,,,,,,11361.2076,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61485729,-113.524295,,,,,,,,,,,,,,,,,,,,,,,,,10281.87057,60,2
